content,type
"【#以色列空袭伊朗驻叙使馆只为杀他#？】近年来，以色列对叙利亚、黎巴嫩的空袭一直没有停止。但秦天认为，此次以色列对伊驻叙使馆的空袭是一次明显升级。#死于以色列空袭的伊朗高官是谁#中国现代国际关系研究院中东所副所长秦天认为，以军此次空袭的动机有两方面：一是在巴以冲突愈演愈烈的背景下，以色列军方企图杀死伊朗伊斯兰革命卫队高级指挥官扎赫迪，以此削弱伊朗的地区影响力以及对以色列的威胁。
另一方面，目前以色列政府正面临着来自国内的巨大政治压力。在这种情况下，以色列执政者也试图通过对外的特种行动，来转移国内压力。  
以色列空袭伊朗驻叙使馆，只为杀他？",军事
"#以军已摧毁加沙希法医院#【世卫组织：以色列军队已摧毁加沙希法医院】世界卫生组织4月2日表示，以色列军队过去两周对希法医院的围攻已摧毁这一加沙地带的最大医院。
世卫组织发言人玛格丽特·哈里斯当天在联合国例行记者会上说：“希法医院院长告诉我们，希法医院已经‘不复存在’，它再也不能以任何形态或方式发挥医院的功能。”
哈里斯说，希法医院是大型的三级医疗中心，原本拥有750张病床、25个手术室和30个重症监护室，能为患者提供良好的医疗服务。以色列军队过去两周的围攻摧毁了这一加沙地带医疗系统的“核心”，其间至少有21名病人死亡。
世卫组织连日来一直试图向希法医院和加沙地带北部仅存的医疗设施运送药物、燃料和食物，但大多数救援任务都遭到拒绝。哈里斯再次呼吁加沙地带实现停火。
3月18日，以军攻入希法医院并发表声明说，有情报显示巴勒斯坦伊斯兰抵抗运动（哈马斯）武装人员进入希法医院并将医院用作指挥中心。据哈马斯媒体办公室3月30日发表的声明，以军围攻希法医院及其周边地区造成至少400人死亡、1050座房屋被毁。巴勒斯坦电视台4月1日报道，以色列军队当天凌晨从希法医院撤离。（央视新闻）",军事
#朝鲜试射高超音速弹道导弹#【#朝鲜宣布试射高超音速弹道导弹#】据朝中社4月3日报道，朝鲜于2日成功试射了新型高超音速弹道导弹。朝鲜劳动党总书记、国务委员长金正恩现场指导试射。 ,军事
"【#俄鞑靼斯坦共和国遭无人机袭击#】俄罗斯鞑靼斯坦共和国遭无人机袭击，造成7人受伤（观察者网）
观察者网微丢视频的微博视频
 ",军事
"【莫斯科恐袭中#15岁救人少年获俄罗斯大学奖学金#】4月2日，在莫斯科近郊恐袭事件中成功救下百余人的15岁少年伊斯兰·哈利洛夫荣获俄罗斯大学奖学金，颁奖典礼在国家杜马举行。早些时候，伊斯兰·哈利洛夫曾被授予俄罗斯穆斯林“功勋奖章”荣誉。（今日俄罗斯）
今日俄罗斯RT的微博视频
 ",军事
"【乌武装部队总参谋部：#乌军士兵在英国接受城市作战训练#】当地时间4月2日，乌克兰武装部队总参谋部发布消息称，乌武装部队士兵正在英国的军事训练场接受英国和加拿大教官有关城市作战方面的训练，该训练计划是由英国领导的多国培训行动的一部分。
自2022年6月到2023年底，已有33000名乌克兰军人在英国接受了培训。（央视新闻）",军事
"【F-22是如发射导弹的】#硬核军迷# 
新浪军事的微博视频
 ",军事
"【#拜登计划批准180亿美元对以军售#：包括25架F15】中东局势紧张之际，美国政府计划批准对以色列的军售。据路透社4月1日报道，消息人士告诉路透社，美国拜登政府正考虑批准一笔向以色列提供总值180亿美元武器的军售，这笔军售包括对以色列空军提供25架F-15战斗机和其他配套弹药。
消息人士表示，美国加快交付F-15战机是以色列国防部长加兰特的首要要求之一。如果这笔军售获得国会批准，那么以色列将在2029年前获得这批25架F-15战机，以色列空军的F-15系列战机数量也将增加至50架。
在“阿克萨洪水”事件发生前，以色列就已经在美国讨论F-15战机的采购事宜。这笔对以军售计划包括25架F-15战机、以及配套的航空弹药，支持服务、培训、维护、保障，以及承包商针对F-15的全寿命维护费用等等。
消息人士表示，美国加快交付F-15战机是以色列国防部长加兰特的首要要求之一。他上周访问华盛顿，与白宫国家安全顾问沙利文和国防部长奥斯汀等美国官员举行了会谈。这位以色列防长对记者说，他向美国高级官员强调了保持以色列在该地区军事优势的重要性，包括其空中能力。
目前，波音公司向以色列出售25架F-15战机的项目仍在接受美国政府和国会的审查。美国法律要求总统需要向国会通报重大的外国军售协议，并允许国会通过一项反对侵犯人权或其他问题的决议来阻止此类军售。一位美国官员说，如果拜登政府明天正式通知国会，并立即通过了这笔军售，那么这批F-15最早将在2029年交付。
美国众议院外交委员会助理说，该委员会主席麦考尔今年1月30日向以色列军售计划开了绿灯，负责审批重大武器转移的相关国会办公室已收到通知。美国政府和国会已就F-15出售项目进行审议，但美国的军售文件需要四个办公室签字，仍有一些办公室还没有就这笔军售签字。
值得一提的时这笔军售和军援无关，美国政府每年向以色列提供价值38亿美元的军事援助，尽管美国高级官员批评以色列造成加沙地带大量平民死亡，但迄今为止，美国政府一直拒绝为以色列转移武器预设条件。
除了军售以外，当下，拜登政府要求向以色列提供140亿美元军事援助。这笔援助包含在美国对乌克兰和台湾的950亿援助中，但目前美国国会并没有批准这一援助法案。（观察者网）",军事
"【#一在美中国女留学生被发现死于停车场#：遗体发现地点位于就读学校附近】3月31日，美国缅因州警方发现一名女性死者，经证实死者为一名20岁中国留学生。警方当天清晨在一座桥附近的停车场内发现这名女性死者的遗体，事发地距离缅因州鲍登学院不到1.6公里，该停车场里存放着建造新桥梁的设备。经调查死者名叫詹庆阳（音译），来自中国上海，于2019年来到美国生活并在加州上学，2021年秋季入读鲍登学院。当地法医办公室已对死者进行尸检，警方仍在等待尸检结果。该案具体情况仍在调查中。（世面）
世面的微博视频",军事
"【援助人员死于以军空袭 澳总理：不可接受！将召见以色列大使追究责任】#澳政府将召见以色列大使# 据《以色列时报》援引加沙卫生官员的话报道，以色列军队4月1日晚空袭加沙地带中部，导致包括4名外国人在内的至少5人死亡，其中一人为澳大利亚籍。澳大利亚总理阿尔巴尼斯2日在新闻发布会上证实，慈善组织“世界中央厨房”澳大利亚籍援助人员佐米·弗兰科姆在加沙地带遇难。对此，阿尔巴尼斯表示，这超出了任何合理情况，是完全不可接受的，澳大利亚政府将召见以色列大使，并要求对援助人员之死追究全部责任。（看看新闻）
看看新闻KNEWS的微博视频",军事
"#俄新任命海军总司令#【俄罗斯新任命海军总司令及两支舰队司令】俄罗斯国防部长绍伊古今天（4月2日）宣布，根据俄罗斯联邦总统令，亚历山大·莫伊谢耶夫正式就任俄罗斯海军总司令，康斯坦丁·卡班佐夫正式就任俄罗斯北方舰队司令，谢尔盖·平丘克正式就任俄罗斯黑海舰队司令。（央视新闻）
CCTV国际时讯的微博视频",军事
"【巴雷特究竟能打多远】#硬核军迷# 
新浪军事的微博视频
 ",军事
"#俄称美提供的恐袭相关情报无法查明涉案人员身份#【俄对外情报局局长：美国提供的恐袭相关情报无法查明涉案人员身份】4月2日，俄罗斯对外情报局局长纳雷什金表示，俄罗斯联邦安全局从美国方面收到了一些莫斯科近郊恐怖袭击事件的相关情报，但这些信息过于笼统，无法确定此次恐怖袭击涉案人员的身份。（今日俄罗斯）
今日俄罗斯RT的微博视频",军事
"【#墨西哥一市长候选人当街遭枪杀# 至少还有3人受伤】4月1日，墨西哥瓜纳华托州塞拉亚市一名市长候选人在竞选活动上遭当街枪杀。事发时该候选人与数十名支持者举旗高呼其所在政党口号，几秒后现场传来多声枪响，候选人中枪倒地，支持者逃跑。该事件还造成至少3人受伤。报道称该候选人当天曾请求当地政府为自己的竞选集会提供安保支持。警方正在调查袭击者的身份，截至目前暂无嫌疑人被捕。（世面）
世面的微博视频",军事
"【#以军回应慈善组织成员在加沙身亡#：已向盟国表示深切哀悼，将透明彻查】据《以色列时报》报道，关于慈善组织“世界中央厨房”7名成员在加沙地带遭空袭死亡一事，以色列国防军发言人哈加里4月2日在一份英文视频声明中表示，以色列国防军“已向盟国表示深切哀悼”，“我们将查明真相，并透明地分享我们的调查结果”。
“世界中央厨房”此前发表声明，证实该组织的7名成员在以色列国防军对加沙地带的袭击中死亡。声明称，七名遇难者分别来自澳大利亚、波兰、英国、巴勒斯坦，其中还有一人拥有美国和加拿大双重国籍。
针对此事件，哈加里说，“昨晚，加沙发生了一起事件，导致世界中央厨房的工作人员在履行为有需求的人提供食物的重要使命时不幸遇难，作为一支遵守国际法的专业军队，我们致力于彻底、透明地审查我们的行动”。
哈加里说，“我刚刚与世界中央厨房的创始人何塞·安德斯通了电话，向死者家属和整个世界中央厨房表达了以色列国防军最深切的慰问。”他补充说，以色列国防军已向“我们的盟国表示深切哀悼，这些国家一直并将继续为需要帮助的人提供援助”。
哈加里还称，以色列国防军“正在最高级别调查”这起“严重事件”，“这将有助于我们降低此类事件再次发生的风险”。他说，“在过去的几个月里，以色列国防军一直与世界中央厨房密切合作，协助他们完成帮助向加沙人民提供食品和人道主义援助的崇高使命。在（去年）10月7日的屠杀后，世界中央厨房也来帮助以色列人，他们是来这里最早的非政府组织之一。”
哈加里补充说，“我们将查明真相，并透明地分享我们的调查结果。”
“世界中央厨房”成员在加沙地带遭以军轰炸死亡事件引发多方谴责。澳大利亚政府证实该国公民在此次事件中死亡。澳总理阿尔巴尼斯在4月2日举行的新闻记者会上表示，这场悲剧“完全不可接受”。他要求以色列对在此次袭击中遇难的援助人员负全部责任。（环球网）",军事
